Tweet,Label 
"Sorry I can't come to work today, I woke up to the largest Tory majority since 87 and I'm walking into the sea. #notmygovernment",0
"Sorry I can't come to work today, I woke up to the largest Tory majority since 87 and I'm walking into the sea. #notmygovernment",0
"number of votes for the green party is the equivalent of 22 tory seats, and votes for the brexit party (as much as i hate them) is the equivalent of 16 tory seats. not only is this #NotMyGovernment, this isn't ANYBODY'S government. we NEED electoral reform. https://t.co/1PJjbpCkX3",0
What the fuck. How dull have you got to be to vote for the same person who has revealed himself to be a complete clown?? After the nonsense he pulled during election week? You’d rather put your racism first over the nhs yeah?? Uk is a joke ?? #notmygovernment,0
"Love to all who are hurt and upset today. Know that even when the odds seem very much against you, a gay man defeated Ann Widdecombe.     ?? #LGBTQfamily #LGBT #notmygovernment https://t.co/8UZPYif4Mb",0
"Waking up in a country, that has a PM openly endorsed by Trump, Tommy Robinson, and Katie Hopkins brings new meaning to Friday the 13th. 

The UK deserves everything that coming its way.

#NotMyPrimeMinister #NotMyGovernment",0
I don't want people to die because they can't afford healthcare. I don't want children unable to be educated because schools can't afford to run. I don't want more people to be homeless and using food banks. I don't want our public services falling apart. This is #notmygovernment,0
so you all want someone who says shit like this running the country? #notmygovernment https://t.co/gKEe9e4Nyq,0
"I've had mud and rocks thrown at me for wearing a veil, Ive gotten islamophobe comments on the way home from long days at uni, being called a letterbox has become normal. The thought of the country being led by one of the biggest racists is truly devastating #notmygovernment",0
"#notmygovernment thanks for fucking up young people's lives, homeless people's lives, the chance of receiving free healthcare. GG lads, moving back to Romania",0
"To anyone who voted #Conservatives, I hope that your sovereignty tastes sweeter than the meals millions of families can’t afford to put on their tables. And I hope the price you paid for brexit is better than the price you’ll pay for medicine and treatment. #notmygovernment",0
"Love to all who are hurt and upset today. Know that even when the odds seem very much against you, a gay man defeated Ann Widdecombe.     ?? #LGBTQfamily #LGBT #notmygovernment https://t.co/8UZPYif4Mb",0
"stressed enough being diagnosed with severe scoliosis this year &amp; waiting for scans for causes, now i have to stress about possibly not being able to afford treatments and appts to monitor it?? Already waited 11 months for a hospital appt how can it get any worse #notmygovernment",0
More relevant today than ever #NotMyPrimeMinister #notmygovernment https://t.co/u13ygfLpzY,0
"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",0
"so y'all literally said fuck gay people, fuck trans people, fuck poor people, fuck disabled people,,, where does it end, the only people who are safe are the rich straight white males #notmygovernment",0
"I see that #notmygovernment is trending.

It actually is your government. Much as you fascists and corbynista bully boys would want otherwise, this is a democracy and you lost.
Like badly.
Really badly.

What is it with Corbyn's kids and the basic rules of our society?",0
"What have you done Britain?

I no longer feel proud to be British when we vote for poverty and the loss of our NHS.

Like the USA have just voted in a criminal to run this country into the ground

I just feel numb right now, stabbed in the back by my own class

#notmygovernment",0
"So many losers on this hashtag #notmygovernment all claiming they're leaving the country, if they'd have done it earlier we could have saved Thomas Cook ?? #GE19 #BorisJohnson",0
"Corbyn still did better than Miliband in 2015, and he didn't have to contend with Brexit. So lefty Labour is still better placed than centrist Labour, for sure...

2?0?1?5?
?? 9,347,273 (30.4%)

2?0?1?9?
?? 10,292,354 (32.3%)*

#ElectionResults2019
#NotMyGovernment",0
"So my city has voted out our Labour MP, an NHS nurse who has fought to make a difference in favour of a man who equates gay marriage to sex with animals. What the actual fuck is happening #notmygovernment",0
"I really don't want to live in Boris Johnson's shitty post brexit paradise: a dysfunctional island of hate drifting away from Europe and closer to the full throttle disaster capitalism of Trump's America.

#notmygovernment 
#GeneralElection2019",0
"Waking up in a country, that has a PM openly endorsed by Trump, Tommy Robinson, and Katie Hopkins brings new meaning to Friday the 13th. 

The UK deserves everything that coming its way.

#NotMyPrimeMinister #NotMyGovernment",0
now you all need to stop pretending it's only the 1% or incredibly rich private school lads who vote Tory and recognise it's your mates and your colleagues and your family. stop distancing yourself from the problem and start TALKING about fucking POLITICS #notmygovernment,0
"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",0
"I don’t think I’ve ever been so worried about the future of this country as I am today. It’s sad that people cannot see past Brexit to fight for the rights of the poor, the NHS, and for the end of austerity #notmygovernment",0
now you all need to stop pretending it's only the 1% or incredibly rich private school lads who vote Tory and recognise it's your mates and your colleagues and your family. stop distancing yourself from the problem and start TALKING about fucking POLITICS #notmygovernment,0
"No 'people's government' would allow 135,000 of its children to be homeless at Christmas and have policies that mean over a million meals are handed out at foodbanks a year. #notmygovernment #NotMyPrimeMinister #ToryWin",0
